ㄨㄣ-ㄐㄩㄢ-ㄐㄧㄣ-ㄐㄧㄥ-ㄗㄞ,uən-tɕyɛn-tɕɪn-tɕɪŋ-tsaɪ,wen-juan-jin-jing-zai
ㄨㄥ-ㄗㄟ-ㄅㄥ-ㄗㄨ-ㄋㄧ,uʊŋ-tseɪ-pʊŋ-tsu-ni,weng-zei-beng-zu-ni
ㄏㄚ-ㄋㄠ-ㄇㄟ-ㄆㄚ-ㄋㄣ,xa-nɑʊ-meɪ-pʰa-nən,ha-nao-mei-pa-nen
ㄏㄢ-ㄑㄧ-ㄎㄤ-ㄗㄨㄢ-ㄑㄧㄚ,xan-tɕʰi-kʰɑŋ-tsuan-tɕʰia,han-qi-kang-zuan-qia
ㄏㄞ-ㄆㄢ-ㄑㄧㄤ-ㄗㄨㄟ-ㄆㄞ,xaɪ-pʰan-tɕʰiɑŋ-tsueɪ-pʰaɪ,hai-pan-qiang-zui-pai
ㄏㄟ-ㄆㄟ-ㄆㄧ-ㄎㄠ-ㄇㄧ,xeɪ-pʰeɪ-pʰi-kʰɑʊ-mi,hei-pei-pi-kao-mi
ㄏㄨ-ㄋㄧㄚ-ㄋㄡ-ㄋㄧㄤ-ㄗㄨㄛ,xu-nia-nɤu-niɑŋ-tsuɔ,hu-nia-nou-niang-zuo
ㄏㄨㄚ-ㄋㄧㄣ-ㄑㄧㄠ-ㄇㄧㄚ-ㄋㄧㄥ,xua-nɪn-tɕʰiɑʊ-mia-nɪŋ,hua-nin-qiao-mia-ning
ㄏㄨㄢ-ㄑㄧㄝ-ㄎㄨ-ㄋㄧㄠ-ㄇㄧㄠ,xuan-tɕʰiɛ-kʰu-niɑʊ-miaʊ,huan-qie-ku-niao-miao
ㄏㄨㄞ-ㄆㄧㄚ-ㄋㄜ-ㄎㄨㄛ-ㄌㄡ,xuaɪ-pʰia-nɯʌ-kʰuɔ-lɤu,huai-pia-ne-kuo-lou
ㄏㄨㄟ-ㄆㄧㄠ-ㄇㄧㄝ-ㄎㄨㄚ-ㄋㄨㄥ,xueɪ-pʰiaʊ-miɛ-kʰua-nʊŋ,hui-piao-mie-kua-nong
ㄏㄨㄤ-ㄗㄨㄣ-ㄑㄧㄢ-ㄑㄧㄡ-ㄋㄧㄝ,xuɑŋ-tsuən-tɕʰiɛn-tɕʰiɤu-niɛ,huang-zun-qian-qiu-nie
ㄏㄨㄛ-ㄌㄧㄣ-ㄑㄩㄥ-ㄗㄤ-ㄗㄠ,xuɔ-lɪn-tɕʰiʊŋ-tsɑŋ-tsɑʊ,huo-lin-qiong-zang-zao
ㄏㄨㄣ-ㄑㄩ-ㄈㄛ-ㄌㄧㄥ-ㄗㄣ,xuən-tɕʰy-fɔ-lɪŋ-tsən,hun-qu-fo-ling-zen
ㄏㄤ-ㄗㄥ-ㄗㄡ-ㄋㄧㄢ-ㄑㄩㄣ,xɑŋ-tsəŋ-tsɤu-niɛn-tɕʰyn,hang-zeng-zou-nian-qun
ㄏㄠ-ㄇㄧㄢ-ㄑㄩㄝ-ㄎㄨㄢ-ㄑㄩㄢ,xɑʊ-miɛn-tɕʰyɛ-kʰuan-tɕʰyɛn,hao-mian-que-kuan-quan
ㄏㄣ-ㄑㄧㄣ-ㄑㄧㄥ-ㄗ-ㄈㄧㄚ,xən-tɕʰɪn-tɕʰɪŋ-tsɨ-fia,hen-qin-qing-zi-fia
ㄏㄥ-ㄗㄜ-ㄎㄨㄣ-ㄉㄥ-ㄗㄨㄥ,xəŋ-tsɯʌ-kʰuən-təŋ-tsʊŋ,heng-ze-kun-deng-zong
ㄏㄡ-ㄋㄧㄡ-ㄋㄨ-ㄋㄨㄢ-ㄉㄡ,xɤu-niɤu-nu-nuan-tɤu,hou-niu-nu-nuan-dou
ㄏㄜ-ㄎㄤ-ㄘㄚ-ㄅㄚ-ㄅㄢ,xɯʌ-kʰɑŋ-tsʰa-pa-pan,he-kang-ca-ba-ban
ㄏㄨㄥ-ㄘㄢ-ㄉㄧㄥ-ㄘㄞ-ㄆㄧㄝ,xʊŋ-tsʰan-tɪŋ-tsʰaɪ-pʰiɛ,hong-can-ding-cai-pie
ㄩ-ㄈㄣ-ㄉㄜ-ㄎㄠ-ㄇㄧㄡ,y-fən-tɯʌ-kʰɑʊ-miɤʊ,yu-fen-de-kao-miu
ㄩㄣ-ㄉㄨㄥ-ㄘㄨ-ㄋㄨㄟ-ㄆㄧㄢ,yn-tʊŋ-tsʰu-nueɪ-pʰiɛn,yun-dong-cu-nui-pian
ㄩㄝ-ㄎㄨㄞ-ㄆㄨ-ㄋㄨㄛ-ㄌㄜ,yɛ-kʰuaɪ-pʰu-nuɔ-lɯʌ,yue-kuai-pu-nuo-le
ㄩㄢ-ㄊㄚ-ㄅㄞ-ㄆㄛ-ㄌㄨㄥ,yɛn-tʰa-paɪ-pʰuɔ-lʊŋ,yuan-ta-bai-po-long
ㄩㄥ-ㄘㄨㄢ-ㄊㄢ-ㄊㄞ-ㄆㄤ,yʊŋ-tsʰuan-tʰan-tʰaɪ-pʰɑŋ,yong-cuan-tan-tai-pang
ㄤ-ㄘㄨㄟ-ㄆㄠ-ㄇㄨ-ㄋㄩ,ɑŋ-tsʰueɪ-pʰɑʊ-mu-ny,ang-cui-pao-mu-nv
ㄠ-ㄇㄛ-ㄇㄚ-ㄅㄟ-ㄆㄛA,ɑʊ-muɔ-ma-peɪ-pʰɔ,ao-mo-ma-bei-poa
ㄛ-ㄇㄢ-ㄊㄧ-ㄎㄣ-ㄊㄧㄚ,ɔ-man-tʰi-kʰən-tʰia,o-man-ti-ken-tia
ㄒㄧ-ㄎㄥ-ㄘㄨㄛ-ㄇㄞ-ㄆㄣ,ɕi-kʰəŋ-tsʰuɔ-maɪ-pʰən,xi-keng-cuo-mai-pen
ㄒㄧㄚ-ㄅㄧ-ㄎㄡ-ㄋㄩㄝ-ㄎㄨㄟ,ɕia-pi-kʰɤu-nyɛ-kʰueɪ,xia-bi-kou-nue-kui
ㄒㄧㄤ-ㄘㄨㄣ-ㄊㄧㄠ-ㄇㄤ-ㄘㄤ,ɕiɑŋ-tsʰuən-tʰiɑʊ-mɑŋ-tsʰɑŋ,xiang-cun-tiao-mang-cang
ㄒㄧㄠ-ㄇㄠ-ㄇㄛA-ㄇㄟ-ㄆㄡ,ɕiɑʊ-mɑʊ-mɔ-meɪ-pʰɤu,xiao-mao-moa-mei-pou
ㄒㄧㄡ-ㄋㄤ-ㄘㄠ-ㄇㄣ-ㄊㄧㄝ,ɕiɔu-nɑŋ-tsʰɑʊ-mən-tʰiɛ,xiu-nang-cao-men-tie
ㄒㄧㄝ-ㄎㄨㄤ-ㄘㄣ-ㄊㄧㄢ-ㄊㄨ,ɕiɛ-kʰuɑŋ-tsʰən-tʰiɛn-tʰu,xie-kuang-cen-tian-tu
ㄒㄧㄢ-ㄊㄨㄢ-ㄊㄨㄟ-ㄆㄧㄣ-ㄊㄨㄛ,ɕiɛn-tʰuan-tʰueɪ-pʰɪn-tʰuɔ,xian-tuan-tui-pin-tuo
ㄒㄩㄥ-ㄘㄥ-ㄘㄡ-ㄋㄠ-ㄇㄡ,ɕiʊŋ-tsʰəŋ-tsʰɤu-nɑʊ-mɤʊ,xiong-ceng-cou-nao-mou
ㄒㄩ-ㄈㄡ-ㄇㄧㄣ-ㄊㄨㄣ-ㄊㄤ,ɕy-fɤʊ-mɪn-tʰuən-tʰɑŋ,xu-fou-min-tun-tang
ㄒㄩㄣ-ㄊㄠ-ㄇㄧㄥ-ㄘ-ㄈㄨ,ɕyn-tʰɑʊ-mɪŋ-tsʰɨ-fu,xun-tao-ming-ci-fu
ㄒㄩㄝ-ㄎㄨㄛ-ㄇㄧ-ㄎㄜ-ㄎㄣ,ɕyɛ-kʰuɔ-mi-kʰɯʌ-kʰən,xue-kuo-mi-ke-ken
ㄒㄩㄢ-ㄊㄥ-ㄘㄜ-ㄎㄥ-ㄘㄨㄥ,ɕyɛn-tʰəŋ-tsʰɯʌ-kʰəŋ-tsʰʊŋ,xuan-teng-ce-keng-cong
ㄒㄧㄣ-ㄊㄡ-ㄋㄣ-ㄊㄧㄥ-ㄉㄨ,ɕɪn-tʰɤu-nən-tʰɪŋ-tu,xin-tou-nen-ting-du
ㄒㄧㄥ-ㄉㄨㄢ-ㄊㄜ-ㄎㄡ-ㄋㄡ,ɕɪŋ-tuan-tʰɯʌ-kʰɤu-nɤu,xing-duan-te-kou-nou
ㄣ-ㄊㄨㄥ-ㄉㄨㄟ-ㄆㄧㄥ-ㄉㄨㄛ,ən-tʰʊŋ-tueɪ-pʰɪŋ-tuɔ,en-tong-dui-ping-duo
ㄦ-ㄚ-ㄅㄧㄚ-ㄅㄧㄠ-ㄇㄜ,ɚ-a-pia-piaʊ-mɯʌ,er-a-bia-biao-me
ㄡ-ㄋㄧㄣ-ㄨ-ㄋㄧㄥ-ㄉㄨㄣ,ɤu-nɪn-u-nɪŋ-tuən,ou-nin-wu-ning-dun
ㄧㄣ-ㄨㄚ-ㄅㄧㄝ-ㄎㄨㄣ-ㄨㄢ,ɪn-ua-piɛ-kʰuən-uan,yin-wa-bie-kun-wan
ㄜ-ㄎㄜ-ㄎㄨㄥ-ㄉㄤ-ㄉㄠ,ɯʌ-kʰɯʌ-kʰʊŋ-tɑŋ-tɑʊ,e-ke-kong-dang-dao
ㄖㄢ-ㄨㄞ-ㄆㄜ-ㄌㄚ-ㄅㄧㄢ,ɹan-uaɪ-pʰɯʌ-la-piɛn,ran-wai-pe-la-bian
ㄖㄨ-ㄋㄜ-ㄌㄢ-ㄨㄟ-ㄆㄥ,ɹu-nɯʌ-lan-ueɪ-pʰʊŋ,ru-ne-lan-wei-peng
ㄖㄨㄢ-ㄨㄤ-ㄐㄧ-ㄎㄨㄥ-ㄐㄧㄚ,ɹuan-uɑŋ-tɕi-kʰʊŋ-tɕia,ruan-wang-ji-kong-jia
ㄖㄨㄟ-ㄙㄚ-ㄅㄨ-ㄋㄨㄥ-ㄐㄧㄤ,ɹueɪ-sa-pu-nʊŋ-tɕiɑŋ,rui-sa-bu-nong-jiang
ㄖㄨㄛ-ㄇㄧㄚ-ㄅㄛ-ㄇㄧㄠ-ㄇㄥ,ɹuɔ-mia-puɔ-miaʊ-mʊŋ,ruo-mia-bo-miao-meng
ㄖㄨㄣ-ㄨㄛ-ㄇㄧㄝ-ㄎㄤ-ㄐㄧㄠ,ɹuən-uɔ-miɛ-kʰɑŋ-tɕiɑʊ,run-wo-mie-kang-jiao
ㄖㄤ-ㄐㄧㄝ-ㄎㄠ-ㄋㄚ-ㄅㄤ,ɹɑŋ-tɕiɛ-kʰɑʊ-na-pɑŋ,rang-jie-kao-na-bang
ㄖㄠ-ㄋㄢ-ㄨㄣ-ㄨㄥ-ㄐㄧㄢ,ɹɑʊ-nan-uən-uʊŋ-tɕiɛn,rao-nan-wen-weng-jian
ㄖㄣ-ㄏㄚ-ㄅㄠ-ㄋㄞ-ㄙㄢ,ɹən-xa-pɑʊ-naɪ-san,ren-ha-bao-nai-san
ㄖㄥ-ㄐㄧㄡ-ㄅㄚ-ㄅㄛA-ㄇㄧㄢ,ɹəŋ-tɕiɤu-pa-pɔ-miɛn,reng-jiu-ba-boa-mian
ㄖㄡ-ㄅㄢ-ㄏㄢ-ㄏㄞ-ㄙㄞ,ɹɤu-pan-xan-xaɪ-saɪ,rou-ban-han-hai-sai
ㄖ-ㄚ-ㄅㄣ-ㄏㄟ-ㄙㄨ,ɹɨ̹-a-pən-xeɪ-su,ri-a-ben-hei-su
ㄖㄜ-ㄌㄞ-ㄙㄨㄢ-ㄏㄨ-ㄅㄞ,ɹɯʌ-laɪ-suan-xu-paɪ,re-lai-suan-hu-bai
ㄖㄨㄥ-ㄐㄩㄥ-ㄐㄩ-ㄈㄜ-ㄌㄟ,ɹʊŋ-tɕiʊŋ-tɕy-fɯʌ-leɪ,rong-jiong-ju-fe-lei
ㄕㄚ-ㄅㄡ-ㄅㄟ-ㄙㄨㄟ-ㄙㄨㄛ,ʂa-pɤu-peɪ-sueɪ-suɔ,sha-bou-bei-sui-suo
ㄕㄢ-ㄏㄨㄚ-ㄅㄧㄣ-ㄏㄨㄢ-ㄏㄨㄞ,ʂan-xua-pɪn-xuan-xuaɪ,shan-hua-bin-huan-huai
ㄕㄞ-ㄙㄨㄣ-ㄏㄨㄟ-ㄙㄤ-ㄐㄩㄣ,ʂaɪ-suən-xueɪ-sɑŋ-tɕyn,shai-sun-hui-sang-jun
ㄕㄟ-ㄙㄠ-ㄋㄟ-ㄙㄣ-ㄏㄨㄤ,ʂeɪ-sɑʊ-neɪ-sən-xuɑŋ,shei-sao-nei-sen-huang
ㄕㄨ-ㄅㄧ-ㄌㄚ-ㄅㄧㄥ-ㄐㄩㄝ,ʂu-pi-la-pɪŋ-tɕyɛ,shu-bi-la-bing-jue
ㄕㄨㄚ-ㄅㄜ-ㄌㄧ-ㄌㄢ-ㄏㄨㄛ,ʂua-pɯʌ-li-lan-xuɔ,shua-be-li-lan-huo
ㄕㄨㄢ-ㄏㄨㄣ-ㄏㄤ-ㄐㄩㄢ-ㄏㄠ,ʂuan-xuən-xɑŋ-tɕyɛn-xɑʊ,shuan-hun-hang-juan-hao
ㄕㄨㄞ-ㄙㄥ-ㄐㄧㄣ-ㄏㄣ-ㄏㄥ,ʂuaɪ-səŋ-tɕɪn-xən-xəŋ,shuai-seng-jin-hen-heng
ㄕㄨㄟ-ㄙㄡ-ㄅㄧㄚ-ㄅㄥ-ㄐㄧㄥ,ʂueɪ-sɤu-pia-pʊŋ-tɕɪŋ,shui-sou-bia-beng-jing
ㄕㄨㄤ-ㄑㄧ-ㄌㄞ-ㄙ-ㄈㄛA,ʂuɑŋ-tɕʰi-laɪ-sɨ-fuɔ,shuang-qi-lai-si-foa
ㄕㄨㄛ-ㄇㄧㄡ-ㄋㄧ-ㄌㄟ-ㄙㄜ,ʂuɔ-miɤʊ-ni-leɪ-sɯʌ,shuo-miu-ni-lei-se
ㄕㄨㄣ-ㄏㄡ-ㄅㄧㄠ-ㄋㄧㄚ-ㄆㄚ,ʂuən-xɤu-piaʊ-nia-pʰa,shun-hou-biao-nia-pa
ㄕㄤ-ㄑㄧㄚ-ㄆㄢ-ㄏㄜ-ㄌㄧㄚ,ʂɑŋ-tɕʰia-pʰan-xɯʌ-lia,shang-qia-pan-he-lia
ㄕㄠ-ㄋㄧㄤ-ㄑㄧㄤ-ㄑㄧㄠ-ㄋㄧㄠ,ʂɑʊ-niɑŋ-tɕʰiɑŋ-tɕʰiɑʊ-niɑʊ,shao-niang-qiang-qiao-niao
ㄕㄣ-ㄏㄨㄥ-ㄑㄧㄝ-ㄎㄣ-ㄩ,ʂən-xʊŋ-tɕʰiɛ-kʰən-y,shen-hong-qie-ken-yu
ㄕㄥ-ㄑㄧㄢ-ㄩㄣ-ㄩㄝ-ㄎㄥ,ʂəŋ-tɕʰiɛn-yn-yɛ-kʰəŋ,sheng-qian-yun-yue-keng
ㄕㄡ-ㄅㄧㄝ-ㄎㄡ-ㄅㄧㄢ-ㄩㄢ,ʂɤu-piɛ-kʰɤu-piɛn-yɛn,shou-bie-kou-bian-yuan
ㄕ-ㄞ-ㄌㄧ-ㄌㄧㄚ-ㄆㄞ,ʂɨ̹-ai-li-lia-pʰaɪ,shi-ai-li-lia-pai
ㄕㄜ-ㄌㄧㄤ-ㄑㄧㄡ-ㄅㄨ-ㄅㄛ,ʂɯʌ-liɑŋ-tɕʰiɤu-pu-puɔ,she-liang-qiu-bu-bo
ㄓㄢ-ㄩㄥ-ㄑㄩㄥ-ㄑㄩ-ㄈㄥ,ʈʂan-yʊŋ-tɕʰiʊŋ-tɕʰy-fʊŋ,zhan-yong-qiong-qu-feng
ㄓㄞ-ㄙㄨㄥ-ㄑㄩㄣ-ㄤ-ㄑㄩㄝ,ʈʂaɪ-sʊŋ-tɕʰyn-ɑŋ-tɕʰyɛ,zhai-song-qun-ang-que
ㄓㄟ-ㄉㄚ-ㄆㄟ-ㄉㄢ-ㄠ,ʈʂeɪ-ta-pʰeɪ-tan-ɑʊ,zhei-da-pei-dan-ao
ㄓㄨ-ㄅㄤ-ㄑㄩㄢ-ㄛ-ㄇㄨ,ʈʂu-pɑŋ-tɕʰyɛn-ɔ-mu,zhu-bang-quan-o-mu
ㄓㄨㄚ-ㄆㄧ-ㄌㄧㄤ-ㄑㄧㄣ-ㄒㄧ,ʈʂua-pʰi-liɑŋ-tɕʰɪn-ɕi,zhua-pi-liang-qin-xi
ㄓㄨㄢ-ㄒㄧㄚ-ㄆㄧㄚ-ㄆㄧㄠ-ㄋㄧㄝ,ʈʂuan-ɕia-pʰia-pʰiaʊ-niɛ,zhuan-xia-pia-piao-nie
ㄓㄨㄞ-ㄉㄞ-ㄉㄟ-ㄉㄧ-ㄌㄧㄠ,ʈʂuaɪ-taɪ-teɪ-ti-liɑʊ,zhuai-dai-dei-di-liao
ㄓㄨㄟ-ㄉㄧㄚ-ㄆㄧㄝ-ㄎㄜ-ㄌㄧㄠ,ʈʂueɪ-tia-pʰiɛ-kʰɯʌ-liɑʊ,zhui-dia-pie-ke-liao
ㄓㄨㄤ-ㄑㄧㄥ-ㄉㄥ-ㄉㄡ-ㄅㄠ,ʈʂuɑŋ-tɕʰɪŋ-təŋ-tɤu-pɑʊ,zhuang-qing-deng-dou-bao
ㄓㄨㄛ-ㄇㄛ-ㄇㄤ-ㄉㄧㄥ-ㄉㄜ,ʈʂuɔ-muɔ-mɑŋ-tɪŋ-tɯʌ,zhuo-mo-mang-ding-de
ㄓㄨㄣ-ㄒㄧㄤ-ㄉㄨㄥ-ㄊㄚ-ㄆㄧㄢ,ʈʂuən-ɕiɑŋ-tʊŋ-tʰa-pʰiɛn,zhun-xiang-dong-ta-pian
ㄓㄚ-ㄚ-ㄆㄨ-ㄅㄛA-ㄇㄠ,ʈʂɑ-a-pʰu-pɔ-mɑʊ,zha-a-pu-boa-mao
ㄓㄤ-ㄊㄢ-ㄒㄧㄠ-ㄋㄧㄢ-ㄒㄧㄡ,ʈʂɑŋ-tʰan-ɕiɑʊ-niɛn-ɕiɔu,zhang-tan-xiao-nian-xiu
ㄓㄠ-ㄋㄧㄡ-ㄅㄣ-ㄒㄧㄝ-ㄎㄨㄥ,ʈʂɑʊ-niɤu-pən-ɕiɛ-kʰʊŋ,zhao-niu-ben-xie-kong
ㄓㄣ-ㄒㄧㄢ-ㄒㄩㄥ-ㄊㄞ-ㄉㄧㄤ,ʈʂən-ɕiɛn-ɕiʊŋ-tʰaɪ-tiɑŋ,zhen-xian-xiong-tai-diang
ㄓㄥ-ㄊㄧ-ㄌㄧㄝ-ㄌㄚ-ㄆㄛ,ʈʂəŋ-tʰi-liɛ-la-pʰuɔ,zheng-ti-lie-la-po
ㄓㄡ-ㄅㄡ-ㄅㄧㄣ-ㄒㄩ-ㄧ,ʈʂɤu-pɤu-pɪn-ɕy-i,zhou-bou-bin-xu-yi
ㄓ-ㄢ-ㄒㄩㄣ-ㄒㄩㄝ-ㄌㄢ,ʈʂɨ̹-an-ɕyn-ɕyɛ-lan,zhi-an-xun-xue-lan
ㄓㄜ-ㄌㄧㄝ-ㄌㄞ-ㄉㄧㄠ-ㄋㄨ,ʈʂɯʌ-liɛ-laɪ-tiɑʊ-nu,zhe-lie-lai-diao-nu
ㄓㄨㄥ-ㄊㄧㄚ-ㄆㄤ-ㄊㄧㄠ-ㄋㄨㄢ,ʈʂʊŋ-tʰia-pʰɑŋ-tʰiɑʊ-nuan,zhong-tia-pang-tiao-nuan
ㄔㄚ-ㄆㄠ-ㄋㄨㄟ-ㄉㄧㄝ-ㄌㄟ,ʈʂʰa-pʰɑʊ-nueɪ-tiɛ-leɪ,cha-pao-nui-die-lei
ㄔㄢ-ㄒㄩㄢ-ㄒㄧㄣ-ㄒㄧㄥ-ㄊㄧㄝ,ʈʂʰan-ɕyɛn-ɕɪn-ɕɪŋ-tʰiɛ,chan-xuan-xin-xing-tie
ㄔㄞ-ㄉㄧㄢ-ㄣ-ㄦ-ㄞ,ʈʂʰaɪ-tiɛn-ən-ɚ-ai,chai-dian-en-er-ai
ㄔㄨ-ㄅㄧㄥ-ㄊㄧㄢ-ㄡ-ㄅㄜ,ʈʂʰu-pɪŋ-tʰiɛn-ɤu-pɯʌ,chu-bing-tian-ou-be
ㄔㄨㄚ-ㄆㄛA-ㄇㄛA-ㄇㄣ-ㄧㄣ,ʈʂʰua-pʰɔ-mɔ-mən-ɪn,chua-poa-moa-men-yin
ㄔㄨㄢ-ㄜ-ㄌㄧㄢ-ㄖㄢ-ㄖㄨ,ʈʂʰuan-ɯʌ-liɛn-ɹan-ɹu,chuan-e-lian-ran-ru
ㄔㄨㄞ-ㄉㄧㄡ-ㄅㄥ-ㄊㄨ-ㄆㄚ,ʈʂʰuaɪ-tiɤu-pʊŋ-tʰu-pʰa,chuai-diu-beng-tu-pa
ㄔㄨㄟ-ㄗㄚ-ㄆㄣ-ㄖㄨㄢ-ㄖㄨㄟ,ʈʂʰueɪ-tsa-pʰən-ɹuan-ɹueɪ,chui-za-pen-ruan-rui
ㄔㄨㄤ-ㄊㄨㄢ-ㄖㄨㄛ-ㄇㄡ-ㄋㄨㄛ,ʈʂʰuɑŋ-tʰuan-ɹuɔ-mɤʊ-nuɔ,chuang-tuan-ruo-mou-nuo
ㄔㄨㄛ-ㄇㄧㄣ-ㄖㄨㄣ-ㄖㄤ-ㄊㄨㄟ,ʈʂʰuɔ-mɪn-ɹuən-ɹɑŋ-tʰueɪ,chuo-min-run-rang-tui
ㄔㄤ-ㄊㄨㄛ-ㄇㄧㄥ-ㄊㄨㄣ-ㄖㄠ,ʈʂʰɑŋ-tʰuɔ-mɪŋ-tʰuən-ɹɑʊ,chang-tuo-ming-tun-rao
ㄔㄠ-ㄋㄩ-ㄧㄚ-ㄆㄡ-ㄆㄢ,ʈʂʰɑʊ-ny-ia-pʰɤu-pʰan,chao-nv-ya-pou-pan
ㄔㄣ-ㄖㄣ-ㄖㄥ-ㄊㄤ-ㄊㄠ,ʈʂʰən-ɹən-ɹəŋ-tʰɑŋ-tʰɑʊ,chen-ren-reng-tang-tao
ㄔㄥ-ㄊㄥ-ㄊㄡ-ㄆㄞ-ㄗㄢ,ʈʂʰəŋ-tʰəŋ-tʰɤu-pʰaɪ-tsan,cheng-teng-tou-pai-zan
ㄔㄡ-ㄆㄟ-ㄗㄞ-ㄗㄟ-ㄗㄨ,ʈʂʰɤu-pʰeɪ-tsaɪ-tseɪ-tsu,chou-pei-zai-zei-zu
ㄔ-ㄈㄚ-ㄆㄧㄣ-ㄖㄡ-ㄆㄧ,ʈʂʰɨ̹-fa-pʰɪn-ɹɤu-pʰi,chi-fa-pin-rou-pi
ㄔㄜ-ㄌㄧㄡ-ㄆㄧㄚ-ㄆㄧㄥ-ㄊㄧㄥ,ʈʂʰɯʌ-liɤu-pʰia-pʰɪŋ-tʰɪŋ,che-liu-pia-ping-ting
ㄔㄨㄣ-ㄖ-ㄈㄢ-ㄖㄜ-ㄌㄨ,ʈʂʰʊn-ɹɨ̹-fan-ɹɯʌ-lu,chun-ri-fan-re-lu
ㄔㄨㄥ-ㄊㄜ-ㄌㄨㄢ-ㄖㄨㄥ-ㄊㄨㄥ,ʈʂʰʊŋ-tʰɯʌ-luan-ɹʊŋ-tʰʊŋ,chong-te-luan-rong-tong
ㄨㄥA-ㄨ-ㄆㄧㄠ-ㄋㄩㄝ-ㄌㄧ,ʊŋ-u-pʰiaʊ-nyɛ-li,wenga-wu-piao-nue-li
ㄚ-ㄆㄜ-ㄌㄨㄛ-ㄇㄜ-ㄌㄨㄣ,-a-pʰɯʌ-luɔ-mɯʌ-luən,a-pe-luo-me-lun
ㄈㄚ-ㄆㄥ-ㄨㄚ-ㄙㄚ-ㄙㄢ,-a-pʰʊŋ-ua-sa-san,fa-peng-wa-sa-san
ㄈㄧㄚ-ㄙㄞ-ㄗㄨㄢ-ㄕㄚ-ㄙㄨ,-a-saɪ-tsuan-ʂa-su,fia-sai-zuan-sha-su
ㄧㄚ-ㄙㄨㄢ-ㄕㄢ-ㄕㄞ-ㄗㄨㄟ,-a-suan-ʂan-ʂaɪ-tsueɪ,ya-suan-shan-shai-zui
ㄍㄚ-ㄙㄨㄟ-ㄗㄨㄛ-ㄇㄥ-ㄨㄢ,-a-sueɪ-tsuɔ-mʊŋ-uan,ga-sui-zuo-meng-wan
ㄍㄨㄚ-ㄙㄨㄛ-ㄋㄚ-ㄙㄨㄣ-ㄕㄟ,-a-suɔ-na-suən-ʂeɪ,gua-suo-na-sun-shei
ㄎㄚ-ㄙㄤ-ㄨㄞ-ㄗㄨㄣ-ㄕㄨ,-a-sɑŋ-uaɪ-tsuən-ʂu,ka-sang-wai-zun-shu
ㄎㄨㄚ-ㄙㄠ-ㄋㄤ-ㄨㄟ-ㄗㄤ,-a-sɑʊ-nɑŋ-ueɪ-tsɑŋ,kua-sao-nang-wei-zang
ㄌㄚ-ㄙㄣ-ㄕㄨㄚ-ㄙㄥ-ㄨㄤ,-a-sən-ʂua-səŋ-uɑŋ,la-sen-shua-seng-wang
ㄌㄧㄚ-ㄙㄡ-ㄆㄧㄝ-ㄌㄧㄚ-ㄙ,-a-sɤu-pʰiɛ-lia-sɨ,lia-sou-pie-lia-si
ㄇㄚ-ㄙㄜ-ㄌㄩ-ㄧㄞ-ㄗㄠ,-a-sɯʌ-ly-iaɪ-tsɑʊ,ma-se-lv-yai-zao
ㄇㄧㄚ-ㄙㄨㄥ-ㄨㄛ-ㄋㄢ-ㄕㄨㄢ,-a-sʊŋ-uɔ-nan-ʂuan,mia-song-wo-nan-shuan
ㄋㄚ-ㄉㄚ-ㄉㄢ-ㄕㄨㄞ-ㄗㄣ,-a-ta-tan-ʂuaɪ-tsən,na-da-dan-shuai-zen
ㄋㄧㄚ-ㄉㄞ-ㄗㄥ-ㄨㄣ-ㄕㄨㄟ,-a-taɪ-tsəŋ-uən-ʂueɪ,nia-dai-zeng-wen-shui
ㄅㄚ-ㄉㄟ-ㄗㄡ-ㄆㄧㄢ-ㄕㄨㄤ,-a-teɪ-tsɤu-pʰiɛn-ʂuɑŋ,ba-dei-zou-pian-shuang
ㄅㄧㄚ-ㄉㄧ-ㄌㄧㄢ-ㄕㄨㄛ-ㄋㄞ,-a-ti-liɛn-ʂuɔ-naɪ,bia-di-lian-shuo-nai
ㄆㄚ-ㄉㄧㄚ-ㄉㄧㄤ-ㄨㄥ-ㄏㄚ,-a-tia-tiɑŋ-uʊŋ-xa,pa-dia-diang-weng-ha
ㄆㄧㄚ-ㄉㄧㄠ-ㄋㄠ-ㄋㄣ-ㄕㄨㄣ,-a-tiɑʊ-nɑʊ-nən-ʂuən,pia-diao-nao-nen-shun
ㄙㄚ-ㄉㄧㄝ-ㄌㄧㄤ-ㄏㄢ-ㄕㄤ,-a-tiɛ-liɑŋ-xan-ʂɑŋ,sa-die-liang-han-shang
ㄉㄚ-ㄉㄧㄢ-ㄕㄠ-ㄋㄡ-ㄆㄨ,-a-tiɛn-ʂɑʊ-nɤu-pʰu,da-dian-shao-nou-pu
ㄉㄧㄚ-ㄉㄧㄡ-ㄆㄛ-ㄋㄟ-ㄗ,-a-tiɤu-pʰuɔ-neɪ-tsɨ,dia-diu-po-nei-zi
ㄗㄚ-ㄗㄚ-ㄗㄢ-ㄕㄣ-ㄕㄥ,-a-tsa-tsan-ʂən-ʂəŋ,za-za-zan-shen-sheng
ㄘㄚ-ㄗㄞ-ㄗㄜ-ㄌㄩㄣ-ㄕㄡ,-a-tsaɪ-tsɯʌ-lyn-ʂɤu,ca-zai-ze-lvn-shou
